,user_id,location_id,latitude,longitude,previous,categorie,categorie_id,borough_id,area_id
23808,9,903,-73.94643249,40.82709357,919,Deli / Bodega,9,1,116
23811,27,1779,-73.967963,40.80232143,1777,Bar,151,1,24
23815,61,2985,-73.95099163,40.78577312,1435,Subway,0,1,236
23822,42,2368,-73.94526722,40.8340978,2370,Deli / Bodega,9,1,244
23823,2,165,-73.94424319,40.80036117,298,Office,76,1,74
23824,231,5982,-73.88729907,40.76890913,263,Rental Car Location,334,4,138
23828,231,1177,-73.87122,40.773839,5982,Airport,141,4,138
23831,2,204,-74.00015652,40.71814377,165,Subway,0,1,231
23834,231,5983,-73.86195399,40.76915667,1177,Airport,57,4,138
23835,63,3054,-73.74172067,40.65738151,1213,Road,11,4,203
23836,62,3008,-73.89482953,40.76723746,3011,Home (private),6,4,223
23839,2,205,-73.96074811,40.57782668,204,Subway,0,3,29
23842,2,184,-73.98124695,40.57745558,205,Subway,0,3,55
23844,17,1408,-73.87242678,40.89642621,1373,Deli / Bodega,9,2,259
23845,122,4421,-74.0152359,40.63382181,4424,Neighborhood,4,3,227
23846,31,1955,-73.74328136,40.76305616,1975,Road,11,4,64
23851,48,2556,-73.95360947,40.77527683,2561,Neighborhood,4,1,263
23852,20,1484,-73.98322389,40.76058068,1482,Office,52,1,230
23853,39,2263,-73.82655859,40.58358323,2260,Train Station,37,4,201
23856,16,1348,-73.98853826,40.71039865,1341,River,225,1,232
23857,48,211,-73.96796465,40.76256859,2556,Subway,0,1,237
23859,63,3035,-73.97669264,40.74079126,3054,Residential Building (Apartment / Condo),17,1,137
23860,60,2958,-73.9642551,40.7679726,2957,Breakfast Spot,173,1,237
23862,70,3262,-73.983793,40.7513102,1743,Café,49,1,164
23866,23,406,-73.94028425,40.75047562,941,Subway,0,4,145
23867,60,2950,-73.96591961,40.76852291,2958,Nursery School,235,1,237
23868,48,2562,-73.84575145,40.72133577,211,Neighborhood,4,4,95
23879,100,4002,-73.99785519,40.72556759,4035,Bar,85,1,211
23880,35,2116,-73.84905,40.78493,2102,Bus Station,30,4,53
23882,68,1892,-73.98576057,40.75794644,668,Electronics Store,28,1,230
23883,100,532,-73.99347782,40.72953529,4002,College Academic Building,143,1,113
23884,233,5998,-73.79611827,40.70181618,259,University,182,4,130
23885,35,2117,-73.82696427,40.75261674,2116,Bus Station,30,4,92
23886,157,3015,-73.91210859,40.75364622,5026,Electronics Store,28,4,7
23891,31,1177,-73.87122,40.773839,1955,Airport,141,4,138
23892,35,2105,-73.84581462,40.78526854,2117,Drugstore / Pharmacy,7,4,53
23896,28,1817,-74.00604709,40.72029879,1836,Office,52,1,231
23897,48,2564,-73.81569502,40.73439864,2563,Student Center,259,4,135
23898,17,1389,-73.98910068,40.77730189,1396,Other Great Outdoors,96,1,143
23899,31,1968,-73.86387348,40.77025558,1177,Airport,57,4,138
23900,117,4326,-73.89850616,40.88941189,4343,Subway,0,2,220
23905,27,86,-73.96643044,40.80396857,1779,Food & Drink Shop,27,1,24
23906,45,2428,-73.98198997,40.74733835,2426,American Restaurant,41,1,164
23910,39,2265,-73.99167172,40.69330071,2263,College Academic Building,143,3,33
23911,62,3012,-73.79645348,40.72195742,1965,College Academic Building,206,4,121
23918,48,2565,-73.81770544,40.73561766,2564,College Academic Building,143,4,135
23922,63,3050,-73.98283937,40.73580935,3051,Residential Building (Apartment / Condo),17,1,107
23923,9,927,-73.95088112,40.82636336,914,Drugstore / Pharmacy,7,1,116
23928,48,2566,-73.84515971,40.7200303,2565,Fast Food Restaurant,74,4,95
23930,68,3198,-73.98395276,40.76181081,1892,Sandwich Place,32,1,230
23931,63,3055,-73.98704038,40.73422017,3050,Residential Building (Apartment / Condo),17,1,107
23932,64,3101,-73.92245979,40.86836221,3084,Miscellaneous Shop,25,1,127
23934,61,2986,-73.980678,40.752713,2985,Food & Drink Shop,224,1,170
23935,0,48,-73.98441763,40.76812533,7,Medical Center,23,1,48
23940,0,46,-73.97712596,40.76908104,48,Home (private),6,1,43
23941,117,4332,-73.99711785,40.72229087,195,Drugstore / Pharmacy,7,1,144
23942,133,4644,-73.89019875,40.67280186,2137,Laundry Service,19,3,76
23943,0,49,-73.97771998,40.76387226,46,Smoke Shop,3,1,163
23945,63,3056,-73.99102896,40.73354816,3055,Hobby Shop,288,1,113
23946,32,1996,-73.95784948,40.76433414,1991,High School,50,1,140
23948,0,23,-73.95024061,40.71380945,49,Subway,0,3,256
23950,32,1991,-73.95784948,40.7669055,1996,Gym / Fitness Center,106,1,141
23951,55,2791,-73.95833015,40.75912297,1465,Bridge,82,1,140
23952,45,2439,-73.98227692,40.7532715,2428,Library,87,1,164
23953,40,2291,-73.9943288,40.60257677,2320,Drugstore / Pharmacy,7,3,22
23955,64,3100,-73.92063416,40.86815978,3101,Drugstore / Pharmacy,7,1,127
23956,30,1880,-73.93010371,40.69321218,1885,Home (private),6,3,225
23957,9,905,-73.94595031,40.82767458,927,Laundry Service,19,1,116
23958,208,5718,-73.906612,40.91183,5718,College Academic Building,250,2,200
23959,78,3499,-73.992483,40.635281,3509,Miscellaneous Shop,25,3,26
23960,234,6005,-73.8197388,40.82348969,2042,Bookstore,163,2,208
23962,48,2567,-73.94793659,40.77914002,2566,Food & Drink Shop,27,1,263
23963,9,928,-73.977447,40.68449,905,Ice Cream Shop,91,3,97
23966,117,4333,-73.99909973,40.72293316,4332,Bank,29,1,211
23968,117,195,-73.99617076,40.72526675,4333,Subway,0,1,144
23969,42,2361,-73.94186034,40.8331652,2367,Home (private),6,1,244
23970,39,2268,-73.991917,40.690812,2265,Bookstore,163,3,33
23971,60,2957,-73.91632836,40.84115129,2950,Residential Building (Apartment / Condo),17,2,247
23972,20,1490,-73.95361626,40.69655801,1488,Home (private),6,3,17
23973,70,3257,-73.99460427,40.75257191,3265,American Restaurant,41,1,68
23976,157,5027,-73.81180625,40.69277925,3015,Chinese Restaurant,10,4,197
23977,61,620,-73.99764061,40.73083612,2986,Park,12,1,114
23978,28,1819,-74.0076828,40.72844582,1817,Office,52,1,125
23979,9,351,-73.975979,40.68312,928,Stadium,98,3,181
23980,27,1787,-73.96618903,40.80486852,86,Neighborhood,4,1,166
23982,30,1898,-73.92564599,40.69526613,1880,Gaming Cafe,249,3,37
23984,208,5719,-73.90776816,40.91163004,5718,College Academic Building,277,2,200
23985,20,169,-73.99056762,40.73573435,1490,Subway,0,1,234
23986,39,1891,-74.01321429,40.70145732,2268,Ferry,248,1,88
23987,59,2918,-73.98887973,40.7312265,378,Home (private),6,1,79
23990,27,1782,-73.96740617,40.80383638,1787,Bank,29,1,24
23991,55,1708,-73.81782532,40.7648764,2791,Neighborhood,4,4,171
23992,157,5028,-73.81249842,40.69617272,5027,Home (private),6,4,130
23995,2,206,-73.79572392,40.70513994,202,Electronics Store,28,4,130
23999,20,1493,-73.99209066,40.73448595,169,Thai Restaurant,152,1,113
24001,100,3270,-73.99714708,40.72459189,532,Clothing Store,75,1,144
24002,32,92,-73.99357639,40.7507948,1991,Train Station,21,1,186
24007,208,5715,-73.90760166,40.91159986,5719,College Academic Building,296,2,200
24009,60,2954,-73.87130988,40.87239872,2957,Home (private),6,2,31
24010,131,4605,-73.98392916,40.68890396,4604,Gym / Fitness Center,66,3,25
24011,247,220,-73.98802757,40.75650613,4238,Subway,0,1,230
24012,42,2367,-73.94186034,40.8331652,2376,Home (private),6,1,244
24013,217,5841,-73.99508059,40.76040628,5846,General Entertainment,18,1,50
24014,105,556,-73.97728379,40.75831462,1013,Department Store,38,1,161
24018,14,1241,-73.99757624,40.76362499,496,Bar,64,1,50
24019,30,1913,-73.92808009,40.69487003,1898,Library,87,3,37
24020,201,2014,-73.99060249,40.75616479,5635,Drugstore / Pharmacy,7,1,48
24021,27,1779,-73.967963,40.80232143,1786,Bar,151,1,24
24022,30,1332,-73.79104614,40.78782019,1913,Other Great Outdoors,1,4,15
24024,20,268,-74.00755405,40.71037756,1493,Subway,0,1,209
24025,30,1908,-73.92848253,40.69308534,1332,Subway,0,3,225
24027,62,3007,-73.98959423,40.69916863,3012,Government Building,55,3,65
24028,105,615,-73.98247004,40.77143374,556,Bar,65,1,142
24029,23,941,-73.84554863,40.75460438,406,Subway,0,4,93
24030,30,1892,-73.98576057,40.75794644,1908,Electronics Store,28,1,230
24032,61,2985,-73.95099163,40.78577312,620,Subway,0,1,236
24033,131,4607,-73.95964032,40.65532416,4605,Residential Building (Apartment / Condo),17,3,188
24036,92,3854,-73.98437977,40.75659552,3848,French Restaurant,155,1,230
24037,134,1243,-73.99128147,40.73743415,4673,Bar,151,1,234
24038,92,3855,-73.9820531,40.75809656,3854,Office,52,1,230
24039,40,2307,-73.92983437,40.58606021,2291,Movie Theater,122,3,210
24040,20,1495,-73.95361626,40.69655801,268,Home (private),6,3,17
24041,30,1896,-73.93010371,40.69321218,1892,Home (private),6,3,225
24042,134,4665,-73.99626277,40.72401327,1243,Bar,151,1,144
24044,3,327,-73.87084187,40.67295591,325,Deli / Bodega,9,3,76
24051,0,21,-73.94789625,40.70427839,28,General Travel,8,3,80
24052,42,2365,-73.91000154,40.76984344,2367,Bar,117,4,223
24055,9,903,-73.94643249,40.82709357,207,Deli / Bodega,9,1,116
24057,217,5841,-73.99508059,40.76040628,5546,General Entertainment,18,1,50
24059,42,2377,-73.94573792,40.7511542,2365,Bar,39,4,145
24060,40,2308,-73.99021977,40.62020951,2307,Subway,0,3,22
24061,43,2385,-73.92037008,40.63355856,2397,Other Great Outdoors,1,3,91
24063,193,5542,-73.98356824,40.73018616,1279,Bar,44,1,79
24066,104,2540,-73.98792419,40.74218831,4101,Park,12,1,234
24070,63,3071,-73.99747365,40.73355315,3056,Residential Building (Apartment / Condo),17,1,113
24073,20,1516,-73.95236492,40.6946472,1495,Laundry Service,19,3,17
24074,131,4616,-73.99275063,40.75337803,4604,Sandwich Place,32,1,68
24075,99,3989,-73.99800161,40.72263849,3993,Coffee Shop,63,1,144
24079,202,5650,-73.8902235,40.65765381,5647,Automotive Shop,68,3,76
24080,16,1341,-73.95938777,40.61815175,1335,Neighborhood,4,3,165
24082,42,2361,-73.94186034,40.8331652,2377,Home (private),6,1,244
24083,17,1396,-73.87842178,40.88645952,1389,Subway,0,2,174
24086,208,5717,-73.90711069,40.91118966,5715,College Academic Building,277,2,200
24092,0,8,-73.93010371,40.69321218,21,Home (private),6,3,225
24093,58,2885,-73.97724362,40.77943749,2879,Drugstore / Pharmacy,7,1,239
24094,208,5717,-73.90711069,40.91118966,5717,College Academic Building,277,2,200
24095,110,4219,-73.98913,40.763472,1421,Salon / Barbershop,70,1,48
24096,131,4617,-73.959986,40.65540183,4616,Department Store,38,3,89
24099,234,6006,-73.81249842,40.82452994,2179,Home (private),6,2,208
24100,0,30,-73.9335395,40.69050658,8,Deli / Bodega,9,3,225
24102,27,1783,-73.96678629,40.80312908,86,Residential Building (Apartment / Condo),17,1,24
24103,92,3856,-73.97227764,40.76081329,3855,Gym / Fitness Center,66,1,161
24106,110,4220,-73.98232858,40.77704082,4219,Bank,29,1,142
24107,178,5357,-73.91195932,40.69999173,5351,Office,52,3,36
24111,193,5549,-73.9686574,40.75881855,5542,Burger Joint,73,1,162
24114,208,5719,-73.90776816,40.91163004,5717,College Academic Building,277,2,200
24115,39,1891,-74.01321429,40.70145732,1891,Ferry,248,1,88
24116,20,268,-74.00755405,40.71037756,1516,Subway,0,1,209
24118,4,446,-73.916121,40.767949,389,Residential Building (Apartment / Condo),17,4,7
24122,61,3002,-73.96790028,40.77943655,2985,Other Great Outdoors,181,1,43
24123,29,1755,-73.985457,40.758328,310,Hotel,40,1,230
24124,30,279,-73.96777925,40.7121837,1896,Subway,0,3,256
24126,39,268,-74.00755405,40.71037756,1891,Subway,0,1,209
24127,131,4618,-73.96016233,40.657485,4617,Food & Drink Shop,27,3,188
24129,131,4619,-73.96953556,40.67212097,4618,Other Great Outdoors,187,3,190
24130,64,3100,-73.92063416,40.86815978,3100,Drugstore / Pharmacy,7,1,127
24131,35,2136,-73.77615452,40.77985901,2105,Bakery,20,4,15
24132,9,913,-73.94570922,40.82723997,903,Deli / Bodega,9,1,116
24133,131,4614,-73.96990863,40.67263892,4619,Plaza,35,3,181
24134,39,1922,-73.84372473,40.6804753,268,Subway,0,4,180
24136,61,625,-73.98209328,40.7747305,3002,Electronics Store,28,1,142
24138,39,2259,-73.81592631,40.60837737,1922,Subway,0,4,30
24139,23,1639,-73.83567763,40.786649,1620,Laundry Service,19,4,252
24140,64,3101,-73.92245979,40.86836221,3100,Miscellaneous Shop,25,1,127
24141,110,4218,-73.97965,40.781333,4220,Gym / Fitness Center,106,1,239
24142,23,1629,-73.8477874,40.78025603,1639,Home (private),6,4,53
24143,30,251,-73.98626804,40.75648987,279,Plaza,35,1,230
24144,4,447,-73.91492753,40.76746468,446,Food & Drink Shop,126,4,7
24145,4,383,-73.91811848,40.76737916,447,Brazilian Restaurant,108,4,7
24146,64,3092,-73.92157568,40.8674701,3101,Food & Drink Shop,27,1,127
24149,152,630,-73.9902083,40.73688751,4959,Pet Store,164,1,234
24150,27,1784,-73.9670618,40.80323038,1783,Bakery,20,1,24
24151,63,1213,-73.79992962,40.70253725,3071,Bus Station,30,4,130
24152,152,169,-73.99056762,40.73573435,630,Subway,0,1,234
24157,62,3019,-73.90225636,40.77869397,3008,Food & Drink Shop,27,4,223
24161,30,1932,-73.9596498,40.70934675,251,Bus Station,5,3,256
24163,240,664,-73.87084723,40.73405558,6062,Mall,142,4,82
24167,105,1065,-73.97121298,40.76459171,615,Department Store,38,1,237
24169,149,3664,-73.9973933,40.72567947,643,Movie Theater,166,1,211
24172,202,5644,-73.90765907,40.6564524,5650,Residential Building (Apartment / Condo),17,3,35
24173,178,351,-73.975979,40.68312,5357,Stadium,98,3,181
24176,58,2906,-73.938248,40.848499,2885,Bus Station,30,1,244
24180,178,5351,-73.94186034,40.62562269,351,Home (private),6,3,91
24181,92,3857,-73.96217732,40.75918262,3856,Bar,226,1,229
24184,95,208,-73.98030281,40.57334844,3914,Beach,78,3,55
24186,9,905,-73.94595031,40.82767458,913,Laundry Service,19,1,116
24188,2,19,-74.00257587,40.73977359,206,Subway,0,1,249
24190,217,3987,-73.99858121,40.7421274,5841,Bar,200,1,90
24192,247,1745,-74.00228837,40.73347072,1323,Bar,200,1,249
24194,63,615,-73.98247004,40.77143374,1213,Bar,65,1,142
24195,35,2102,-73.8477874,40.79012656,2136,Home (private),6,4,53
24197,95,1858,-73.98383596,40.72704085,208,Hot Dog Joint,188,1,79
24200,30,1913,-73.92808009,40.69487003,1932,Library,87,3,37
24204,2,168,-73.99621367,40.73822397,19,Subway,0,1,90
24205,27,1794,-73.96792848,40.80186694,1777,Park,12,1,24
24208,2,185,-73.79437208,40.71063781,168,Subway,0,4,28
24209,27,1783,-73.96678629,40.80312908,1794,Residential Building (Apartment / Condo),17,1,24
24210,27,1797,-73.96470854,40.80237966,1783,Deli / Bodega,9,1,24
24213,42,2370,-73.95805038,40.81548373,2360,Bank,29,1,152
24214,44,2409,-73.8715367,40.83033599,207,Train Station,37,2,212
24215,42,2379,-73.94481182,40.83426844,2370,Bank,29,1,244
24216,42,2367,-73.94186034,40.8331652,2379,Home (private),6,1,244
24217,83,3611,-73.93010371,40.85121752,3629,Home (private),6,1,243
24219,217,5841,-73.99508059,40.76040628,3987,General Entertainment,18,1,50
24222,3,342,-73.87081315,40.67290579,337,Garden,95,3,76
24225,84,3644,-74.014235,40.634953,1923,Church,160,3,227
24226,0,78,-73.92338408,40.69027455,28,Miscellaneous Shop,25,3,37
24227,75,3405,-73.9739033,40.59977194,3401,Church,160,3,21
24228,0,2,-73.94938295,40.71416031,78,Pizza Place,2,3,80
24230,35,1332,-73.79104614,40.78782019,2102,Other Great Outdoors,1,4,15
24231,3,321,-73.8707787,40.67297504,342,Gas Station / Garage,71,3,76
24232,0,70,-73.94962404,40.71559177,2,Deli / Bodega,9,3,80
24233,131,4611,-73.96124173,40.65527835,4614,Food & Drink Shop,27,3,188
24235,78,3505,-73.99394,40.641287,3499,Gas Station / Garage,71,3,227
24236,110,1434,-73.98171902,40.78055768,4218,Food & Drink Shop,27,1,239
24237,208,1332,-73.79104614,40.78782019,5719,Other Great Outdoors,1,4,15
24238,0,3,-73.94959534,40.71595074,70,Smoke Shop,3,3,80
24240,95,3922,-73.98629386,40.606173,207,Laundry Service,19,3,21
24241,27,86,-73.96643044,40.80396857,1797,Food & Drink Shop,27,1,24
24245,208,5719,-73.90776816,40.91163004,1332,College Academic Building,277,2,200
24253,27,1798,-73.96836983,40.7997586,86,Deli / Bodega,9,1,151
24255,108,4192,-73.73847485,40.69451704,4177,Neighborhood,4,4,38
24256,48,2577,-73.94720742,40.77893543,2561,Deli / Bodega,9,1,262
24257,92,1332,-73.79104614,40.78782019,3857,Other Great Outdoors,1,4,15
24258,95,3914,-73.98887973,40.60259049,3922,Home (private),6,3,21
24259,27,1805,-73.96779073,40.80254456,1798,Bagel Shop,22,1,24
24260,9,740,-73.95039082,40.82650767,919,Subway,0,1,116
24262,36,648,-73.82837752,40.85035208,2158,Neighborhood,4,2,183
24263,92,3864,-73.965747,40.760294,1332,Bar,200,1,229
24264,84,3634,-74.00063278,40.5745306,3648,Home (private),6,3,55
24267,202,1332,-73.79104614,40.78782019,5644,Other Great Outdoors,1,4,15
24270,44,1332,-73.79104614,40.78782019,2409,Other Great Outdoors,1,4,15
24272,30,1896,-73.93010371,40.69321218,1332,Home (private),6,3,225
24277,30,1332,-73.79104614,40.78782019,1896,Other Great Outdoors,1,4,15
24279,30,1880,-73.93010371,40.69321218,1332,Home (private),6,3,225
24280,35,1332,-73.79104614,40.78782019,1332,Other Great Outdoors,1,4,15
24281,202,5644,-73.90765907,40.6564524,1332,Residential Building (Apartment / Condo),17,3,35
24284,83,3611,-73.93010371,40.85121752,3611,Home (private),6,1,243
24288,116,4310,-73.98887973,40.75099148,553,Home (private),6,1,100
24293,103,4080,-73.97998699,40.60508536,3382,Chinese Restaurant,10,3,21
24295,62,2811,-73.920682,40.780519,3019,Park,12,4,8
24296,62,3027,-73.90869252,40.77464643,2811,Bagel Shop,22,4,223
24297,83,3609,-73.93010371,40.85121752,3611,Home (private),6,1,243
24298,62,3008,-73.89482953,40.76723746,3027,Home (private),6,4,223
24299,45,1332,-73.79104614,40.78782019,2439,Other Great Outdoors,1,4,15
24301,46,1332,-73.79104614,40.78782019,2501,Other Great Outdoors,1,4,15
24302,11,1021,-73.88737372,40.64244029,1067,Rest Area,80,3,39
24303,196,1332,-73.79104614,40.78782019,1591,Other Great Outdoors,1,4,15
24304,16,1341,-73.95938777,40.61815175,1341,Neighborhood,4,3,165
24305,234,6006,-73.81249842,40.82452994,6006,Home (private),6,2,208
24310,3,322,-73.87088781,40.67288874,327,Salon / Barbershop,70,3,76
24314,15,1332,-73.79104614,40.78782019,1250,Other Great Outdoors,1,4,15
24318,27,1783,-73.96678629,40.80312908,1805,Residential Building (Apartment / Condo),17,1,24
24324,3,327,-73.87084187,40.67295591,322,Deli / Bodega,9,3,76
24328,4,445,-73.91595519,40.76800118,84,Government Building,125,4,7
24329,121,1332,-73.79104614,40.78782019,4417,Other Great Outdoors,1,4,15
24333,30,1899,-73.9565599,40.69089174,1898,Building,31,3,49
24334,54,2769,-73.98410198,40.77056711,2771,Event Space,132,1,142
24335,29,1876,-73.99225473,40.75801773,1243,Residential Building (Apartment / Condo),17,1,48
24336,63,3046,-73.74190168,40.65635876,615,Home (private),6,4,203
24341,0,6,-73.93010371,40.69321218,3,Home (private),6,3,225
24344,0,28,-73.94809715,40.70427318,6,Deli / Bodega,9,3,80
24346,0,3,-73.94959534,40.71595074,28,Smoke Shop,3,3,80
24348,131,4627,-73.95954275,40.65502423,1750,Salon / Barbershop,70,3,188
24350,27,1774,-73.96798611,40.80276513,86,Deli / Bodega,9,1,24
24351,30,1880,-73.93010371,40.69321218,1899,Home (private),6,3,225
24352,27,1782,-73.96740617,40.80383638,1774,Bank,29,1,24
24355,47,2527,-73.94344181,40.68475124,2545,Deli / Bodega,9,3,17
24357,121,4420,-73.79101697,40.76758875,1332,Japanese Restaurant,114,4,9
24360,60,2957,-73.91632836,40.84115129,2972,Residential Building (Apartment / Condo),17,2,247
24362,50,2655,-73.99034603,40.73216903,1985,Clothing Store,75,1,113
24364,60,2959,-73.91834636,40.76071686,2957,Home (private),6,4,7
24366,50,2632,-73.78602505,40.7886325,2655,Coffee Shop,63,4,15
24370,60,403,-73.95445704,40.75673368,2959,Bridge,82,1,202
24372,60,2975,-73.87130988,40.87239872,403,Home (private),6,2,31
24373,87,3713,-73.75886084,40.76354854,3701,Scenic Lookout,177,4,64
24376,87,1637,-73.762071,40.761105,3713,Coffee Shop,63,4,16
24378,27,86,-73.96643044,40.80396857,1782,Food & Drink Shop,27,1,24
24379,27,1779,-73.967963,40.80232143,86,Bar,151,1,24
24380,87,3700,-73.75366953,40.75686178,1637,Home (private),6,4,175
24383,54,2772,-73.9413925,40.83128283,2769,Subway,0,1,244
24384,60,296,-73.88464451,40.8796783,84,Subway,0,2,174
24386,30,1899,-73.9565599,40.69089174,1880,Building,31,3,49
24388,87,3713,-73.75886084,40.76354854,3700,Scenic Lookout,177,4,64
24390,50,2656,-73.79162017,40.78943615,2632,Diner,14,4,15
24395,87,3711,-73.73013314,40.76333881,3713,Home (private),6,4,64
24396,35,2129,-73.82992744,40.78187376,1332,Fast Food Restaurant,74,4,252
24398,0,6,-73.93010371,40.69321218,84,Home (private),6,3,225
24400,35,2113,-73.83175135,40.7829786,2129,Department Store,38,4,252
